legislator_id,period,coord1D,coord2D,effective_model
74,1,-0.571824004217895,0.074837427390514,0
172,1,0.815277216130798,0.470731356907047,0
660,1,0.026380195805570,0.359906199801390,0
803,1,-0.313899459573409,-0.692775388542083,0
810,1,-0.199969859273079,-0.013208643999418,0
811,1,0.746367734104420,0.029634603647703,0
815,1,0.669244724483269,-0.300760251381879,0
827,1,-0.732545741420835,0.680717809908188,0
837,1,-0.508691562862054,0.068506067306641,0
843,1,0.628850591282464,0.453928183978726,0
848,1,-0.730393351182152,0.250612766456697,0
850,1,0.673724815171604,-0.169475893687014,0
855,1,-0.258759107071246,0.088996894642111,0
856,1,-0.424611305683290,-0.093402002954723,0
862,1,-0.010075251692495,-0.192098189746041,0
865,1,0.740223762137404,0.071290779243958,0
866,1,0.136432727527560,0.030814371356221,0
869,1,-0.583792324043305,0.052182197799378,0
872,1,-0.315582240646521,0.948898229205072,0
875,1,0.568650209879048,-0.297232905161282,0
879,1,0.092256551342022,0.033234127858505,0
885,1,0.052197681306528,0.382961738463425,0
893,1,0.161260160652110,0.562605834020081,0
897,1,-0.810069542391969,0.586333809778070,0
898,1,-0.199384813532264,0.042470889752525,0
908,1,0.701042072533595,0.221640485410784,0
913,1,-0.047878824155688,0.407491139969882,0
917,1,0.724105420781136,0.051237657687944,0
920,1,-0.510616181134761,0.093467893621328,0
923,1,0.623503244518236,-0.273487403444254,0
925,1,-0.042530378544161,-0.168831204752608,0
926,1,0.685259591890829,0.128707710617191,0
931,1,-0.660141540308635,0.189149902691629,0
936,1,-0.878898393261688,0.069964127260439,0
937,1,-0.748154076086765,0.043723188684841,0
940,1,0.773166392726727,-0.019182026047984,0
942,1,0.848814457749173,0.027219836057619,0
945,1,0.641147295210667,-0.192165258984063,0
946,1,0.843875989098256,0.438834466232673,0
949,1,0.721668071459594,0.692239261119875,0
950,1,-0.715037293343020,0.699086310214044,0
952,1,0.631551216452669,0.298698999336552,0
953,1,0.851558647519890,0.449741965539285,0
956,1,-0.750252265682393,0.266005249948205,0
957,1,-0.509713572382256,0.453387047665341,0
959,1,0.826647345768724,-0.116197970272103,0
961,1,-0.117335084095596,-0.335835668613939,0
963,1,-0.043026066580165,0.068392473513240,0
967,1,0.798601006659922,0.026881295528284,0
968,1,-0.481664526838002,0.137644540409195,0
970,1,0.570881547434244,0.298007605263801,0
971,1,0.805407904344391,0.244297215832091,0
972,1,-0.987944734817813,0.154806979641621,0
973,1,-0.761725675934014,0.192503094324687,0
974,1,-0.562036401220984,0.200115931314310,0
975,1,-0.677035146987919,0.156549937568566,0
976,1,0.770191655229093,-0.079635103660007,0
981,1,-0.652251725351591,0.484363486579369,0
982,1,-0.005304155628751,0.303009002825881,0
984,1,0.662196078984824,0.618352689973692,0
985,1,0.789572081578514,0.014959391738512,0
986,1,-0.415828659848283,0.411685843104555,0
987,1,-0.891485073556194,0.453050067461101,0
989,1,0.654405588197254,0.039797166526987,0
991,1,-0.781298848621133,0.624157118955870,0
993,1,-0.757061803101657,0.201813173339381,0
994,1,0.765106665564915,0.430510696284783,0
995,1,0.905246125419768,0.424887576203986,0
999,1,0.791588209913118,0.516906034276105,0
1000,1,-0.793572268909700,0.405785572907677,0
1001,1,-0.728203960137641,0.444919905974612,0
1002,1,-0.513670342359435,0.219165213828336,0
1003,1,0.678986497690651,-0.000950341802021,0
1005,1,0.658675689559569,0.120309123942280,0
1006,1,-0.757040767075311,0.316579170053471,0
1008,1,-0.967954481220727,0.251125710122864,0
1009,1,0.757881426784847,0.266557438334619,0
1010,1,0.783834923897967,0.620969252119514,0
1011,1,0.709795521158267,-0.024705147178487,0
1012,1,-0.718727699648427,0.218527125550071,0
1013,1,-0.815134924216456,0.579271141455047,0
1014,1,-0.162654777223917,-0.456566217804059,0
1015,1,-0.910026943910965,0.414549106082838,0
1016,1,0.034621921940348,0.332628014698849,0
1017,1,0.638226374790653,0.175926137635351,0
1018,1,-0.907245977267718,0.420600447849907,0
1019,1,0.720946949671777,0.353027958916200,0
1020,1,-0.441207089887970,-0.034838482247658,0
1021,1,0.668057570693756,0.422221252189816,0
1022,1,0.824680251500689,0.310551104987245,0
1023,1,-0.905641743284959,0.424043668529292,0
1024,1,0.784940623793957,0.619570994413032,0
1025,1,0.839098366898286,0.310886256422021,0
1026,1,0.707412826467816,0.495631108394565,0
1027,1,0.632845024478861,0.600585227028413,0
1028,1,0.918130391250892,0.327950729029048,0
1029,1,0.746468791345664,0.350344696376791,0
1030,1,0.827792853390365,0.413700226558231,0
1031,1,0.745569143692521,-0.019525470364358,0
1032,1,0.765039709891919,0.321187196553635,0
1033,1,-0.906770377398469,0.421624812686159,0
1034,1,-0.995250825556929,0.097343691260661,0
1035,1,-0.749064094200637,0.179497548438166,0
1036,1,-0.998903972343231,0.046806559763713,0
1037,1,-0.981397095106777,0.191988910398437,0
1038,1,-0.596164342756935,0.395428575455040,0
1039,1,-0.998527090801743,-0.054255404661732,0
1040,1,0.712383410887761,0.435151769057674,0
1041,1,0.669805344475753,0.718995181031100,0
1042,1,0.749900934942534,0.651682144923328,0
1043,1,-0.858738719778779,0.230577438513858,0
1044,1,-0.632791831408079,0.532177324044675,0
1045,1,0.820029852175805,0.572320750576556,0
1046,1,0.689915800855539,0.723889623996546,0
1047,1,0.790208531763332,0.612838050653220,0
1048,1,-0.552638120731462,0.054087052685825,0
1049,1,-0.426183161398026,0.260080456606835,0
1050,1,0.785602359715374,0.483456243742694,0
1051,1,-0.999733640108633,0.023079186188921,0
1052,1,0.815169646872617,0.579222277556356,0
1053,1,0.663361610355551,0.038165756094380,0
1054,1,0.761717976885257,0.598529838582337,0
1055,1,0.680267690789579,-0.084708501658372,0
1056,1,-0.753711687601218,0.399465446827809,0
1057,1,0.675642209461324,0.726765692509926,0
1058,1,-0.893111446757654,0.449835462886654,0
1059,1,0.739011391676102,0.673692929288227,0
1060,1,0.867604901018291,0.450383524070337,0
1061,1,-0.570176840615735,0.238976970544146,0
1062,1,-0.091108199314713,0.462447906560979,0
1063,1,-0.912006236336628,0.410176333889582,0
1064,1,0.546569441614926,0.445064240343465,0
1065,1,0.850156612928735,0.021933673628486,0
1066,1,0.779165459048010,-0.091314630782533,0
1067,1,0.728408253177110,0.403809284737036,0
1068,1,-0.992014998318179,0.126119955248101,0
1069,1,0.817824613688868,0.368557215306673,0
1070,1,-0.626394991466060,0.779505814388985,0
1071,1,-0.636581294118068,0.325436592924508,0
1072,1,0.760021821875513,-0.036450806413980,0
1073,1,-0.686945292084319,0.171048591413654,0
1074,1,-0.718401913839284,0.272282100764426,0
1075,1,0.825496983292134,0.436872753191697,0
1076,1,-0.399914024343429,0.468736915540090,0
1077,1,-0.304498078057552,0.014877425374482,0
1078,1,-0.527460869436922,0.409025658713693,0
1079,1,0.801791197710219,0.549619476335037,0
1080,1,0.731434352753447,0.042850804677683,0
1081,1,0.787105008860369,0.616819021291431,0
1082,1,0.654067765013674,0.484310445514651,0
1083,1,-0.858444944409497,0.512905719813861,0
1084,1,-0.052850196727713,0.308563791008573,0
1085,1,-0.905538591321580,0.424263903281116,0
1086,1,-0.978436148615865,0.206549517261368,0
1087,1,-0.985569691638380,0.169270147763359,0
