rollcall_id,midpoint1D,midpoint2D,spread1D,spread2D
0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
4,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
5,0.325935075069576,0.321078793813302,0.707877877572823,-0.179053885811719
6,0.970524054796148,0.241004271875092,0.042835739855153,-0.673414363571595
7,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
8,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
9,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10,0.784067592972627,-0.620675446308383,0.373101619122561,0.033672029151687
11,-0.968631847321952,0.248500189846331,-1.160488805448080,-1.346806184475751
12,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
13,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
14,0.558196563807408,-0.489358873463133,0.064116558876199,-0.630843257296613
15,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
16,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
17,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
18,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
19,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
20,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
21,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
22,0.305285797435339,0.389504263125121,0.548900180769140,0.998446416971359
23,0.082200487630825,0.996615813557689,1.149110120190029,0.865515887776288
24,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
25,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
26,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
27,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
28,-0.999784855324716,0.020742301302818,-1.301455701954543,-0.015427900172128
29,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
30,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
31,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
32,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
33,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
34,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
35,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
36,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
37,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
38,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
