legislator_id,period,coord1D,coord2D
132,1, 0.275681674480438,-0.872964262962341
137,1,-0.545676589012146,-0.356421828269958
140,1,-0.543379962444305, 0.185327216982841
150,1,-0.735216319561005, 0.399519890546799
151,1, 0.732555627822876, 0.669959664344788
155,1, 0.486031711101532,-0.917327046394348
159,1, 0.538949310779572, 0.256522774696350
161,1, 0.397703945636749,-0.850997447967529
164,1, 0.374217480421066,-1.031145215034485
165,1, 0.713465273380280, 0.178856641054153
166,1, 0.392234206199646,-0.218097150325775
169,1,-0.629606604576111, 0.456701070070267
170,1,-0.358405619859695,-0.365801870822906
172,1, 0.122352838516235,-1.264234781265259
173,1,-0.655608296394348, 0.279633820056915
175,1, 0.591342866420746, 0.803489387035370
176,1,-0.791057348251343, 0.368785679340363
177,1,-0.480096220970154, 0.683194935321808
178,1, 0.483830839395523,-0.752443015575409
179,1, 0.641411304473877, 0.656695723533630
181,1,-0.394804507493973,-0.160012930631638
185,1,-0.442702203989029,-0.337514907121658
187,1, 0.542682945728302, 0.540445983409882
190,1,-0.238018542528152,-0.035245180130005
193,1,-0.923320055007935, 0.621889829635620
195,1,-0.909990847110748, 0.675063073635101
202,1,-0.409820884466171, 0.010746262967587
205,1,-0.658908784389496, 0.260830014944077
206,1, 0.517273247241974, 0.102508783340454
208,1, 0.603003978729248, 0.579601824283600
209,1, 0.458926141262054, 0.128888309001923
211,1,-0.253240823745728, 0.165818482637405
213,1,-0.514965295791626,-0.474679619073868
220,1,-0.432493388652802,-0.113949805498123
221,1,-0.638740777969360, 1.237243413925171
222,1,-0.606569170951843,-0.371007084846497
224,1,-0.498517453670502,-0.359426736831665
226,1,-0.393624752759933,-0.202299743890762
234,1, 0.619089663028717, 0.587703108787537
239,1,-0.426487207412720,-0.172392934560776
800,1,-0.638107717037201, 0.291604161262512
802,1,-0.596479117870331, 0.591349601745605
804,1,-0.740846753120422, 0.153452038764954
805,1, 0.581924319267273, 0.413763046264648
806,1, 0.605891525745392,-0.971486628055573
807,1, 0.599382460117340, 0.457999020814896
808,1,-0.368443429470062,-0.395818114280701
810,1,-0.339412719011307, 0.372104853391647
811,1, 0.726578950881958,-1.032958745956421
812,1, 0.623434066772461, 0.477909445762634
813,1, 0.206887245178223,-0.750551700592041
814,1, 0.445076495409012,-0.997402787208557
816,1,-0.339205741882324, 0.078987665474415
817,1,-0.888957679271698, 0.647388339042664
