iteration,log_likelihood,w2,beta,delta_log_likelihood
1,-61389.118172308532,0.953376437913,0.050000000000,0.000000000000
2,-18991.689305255844,1.001464129212,1.909910620492,42397.428867052688
3,-14949.206053203232,0.914996860923,2.883949808058,4042.483252052612
4,-13701.023163032993,0.889929107846,3.638171770886,1248.182890170239
