legislator_id,served_periods,effective_model,beta0_dim1,beta0_dim2,beta1_dim1,beta1_dim2,beta2_dim1,beta2_dim2,beta3_dim1,beta3_dim2,intercept_radius
15429,3,0,-0.590085134956337,0.262716951602355,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.645926205657947
15501,1,0,-0.638273762077273,-0.502116514171624,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.812104912656079
15502,2,0,0.650589660800124,-0.060669781447906,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.653412372947557
15703,2,0,0.668519255744705,-0.001257276674374,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.668520438016737
15704,2,0,0.496223443393942,-0.589104634674124,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.770247996666186
20100,3,0,-0.535918138031495,0.464150004282804,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.708973537691550
20101,4,0,-0.685011410756133,-0.062216535112947,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.687831033108836
20115,4,0,-0.332243963976843,0.465786377394124,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.572138969975815
20146,2,0,-0.511612220889241,-0.214499185164391,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.554758474472819
20330,1,0,0.759859700851588,-0.119665151880434,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.769224618400134
20707,3,0,0.737902696452160,-0.078379011066683,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.742053676499995
20713,3,0,0.849294026244210,-0.063677051440925,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.851677820478091
20717,3,0,0.413508705396572,-0.480368930603071,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.633832595349503
20730,4,0,-0.680317314111441,-0.732917697953701,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.999999999926779
20735,5,1,0.998121523059652,-0.061265203868758,0.159383623159185,0.191148225173940,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
20919,2,0,-0.622872685043777,0.117184813569494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.633800175374669
20923,2,0,0.762162054556483,-0.311395527956256,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.823321427048340
20930,3,0,0.794359020034083,-0.231378796331695,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.827370775469748
21112,2,0,-0.672092572683829,-0.417517517394558,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.791220135984975
21133,1,0,-0.468288748860374,0.192984827442763,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.506495306920338
21166,2,0,-0.861444214937034,0.007309219483190,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.861475223171239
21173,3,0,-0.768691366145119,0.134283596218147,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.780332301394302
21301,2,0,-0.800437983725287,0.030542318812784,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.801020473539013
21325,1,0,0.796951329166181,0.053510694786114,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.798745776524818
21338,2,0,-0.772877745953596,0.185249284007183,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.794768713158416
29142,5,1,0.864461936211244,-0.088279374248590,-0.135797535036901,0.158949379988558,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.868957816626225
29147,5,1,0.989568986241044,0.144059781098637,0.028941684129268,0.112821204110462,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.999999999530157
29305,1,0,0.331698343792603,-0.277864275253641,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.432703532152197
29345,5,1,-0.857114753145232,0.085235820906463,-0.008048109075173,-0.004086995423308,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.861342466864841
29373,5,1,0.826404704355380,0.008423237480226,-0.021315539915987,0.027625894890817,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.826447630712528
29386,4,0,-0.493306607731626,0.219745402459291,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.540036527592051
29389,5,1,0.874172213034868,-0.084975995999119,-0.070001182208134,-0.038605286512301,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.878292649370539
29512,3,0,-0.569271433598340,0.210844279080689,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.607062826346800
29523,1,0,-0.885115463375242,-0.101490103930808,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.890915049093827
29534,5,1,-0.610520178805467,-0.058471084668715,0.069123999104101,-0.038586337321903,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.613313750433655
29537,2,0,-0.704882957009922,0.343543491998051,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.784144192082850
29548,5,1,-0.591849812303056,0.241067041225614,0.046640722349587,-0.017271755518482,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.639061435770016
29555,3,0,-0.702694387295149,0.423859734964486,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.820631754723317
29566,5,1,-0.469389446409103,0.264072823851265,0.041049060149682,0.005803045153587,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.538573030049802
29722,4,0,-0.726751873522378,0.001242144088452,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.726752935040666
