rollcall_id,midpoint1D,midpoint2D,spread1D,spread2D
0,0.650963596826999,0.523713858238845,-0.372532740121311,0.640996468543527
1,-0.057402882265461,0.287559381689526,-1.309602391732203,1.125610876312471
2,-0.023766594178289,0.481295151346268,-1.024608922396311,0.877794910580258
3,-0.670592326053598,-0.153562800825655,-1.656292473191917,0.415920154891601
4,-0.196504912002316,-0.486631282080379,2.025010503368363,-0.550899206529527
5,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6,0.030941485993026,-0.280916718425863,0.707243661926317,0.012674849551068
7,-0.072758184746412,0.206597598023241,-0.639005520160333,-0.220160386175180
8,-0.075976407080064,-0.243949448106823,-0.708038201983653,-0.042078798694947
9,-0.074616312191967,0.390773424037514,-1.033260474910861,-0.147178249439590
10,-0.575730603061203,-0.192948217284250,-1.475308970517860,0.387297528725827
11,-0.254741341180849,-0.290047563071727,-0.708718549504321,0.050169540425680
12,0.219061044256326,0.265966305795781,-1.244025532146258,0.622420286430029
13,0.039015342056430,0.490609868849794,-1.352635592192607,0.509168677216876
14,-0.193453664420787,-0.206002186571097,-2.285406758768029,0.587833285654646
15,0.249228984796800,0.258133092711345,-1.334822194036615,0.853710306395778
16,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
17,-0.409243641147358,-0.026540548883552,1.743951032680991,-0.220815802560747
18,-0.187404687351457,0.594653396151084,1.034594819302561,-0.084501662586693
19,-0.223986679197973,0.315474462084829,-1.924368219897907,0.247797337935810
20,-0.014848157602942,0.691775627438848,0.824028058632726,-0.167036986625977
21,0.206591000174573,-0.197500216689953,0.710104564925690,0.040537169712289
22,0.350175363997756,-0.164949749460022,1.905429293021238,-0.121936770082977
23,-0.362614266873529,-0.121124539094788,0.706287425871005,-0.030496454425290
24,0.167558939551463,-0.724680748071934,-1.451800221382033,0.188908205701053
25,-0.207325828173611,0.657821961804498,0.431158220626389,-0.023298622675910
26,-0.016471254546700,-0.285943712057479,2.107968190668728,-0.253778417621519
27,-0.392844613526502,-0.154953908154487,0.668373585725295,-0.171932294063609
28,0.059655977337597,-0.356795584391666,-2.088962855041507,0.344658846117772
