iteration,log_likelihood,w2,beta,delta_log_likelihood
1,-15519.895982596376,0.506300000000,4.353900000000,0.000000000000
2,-15375.918730487570,0.506806954572,4.499370046335,143.977252108805
3,-15326.406930716634,0.510875857701,4.645747834126,49.511799770937
4,-15293.327794337079,0.515872400682,4.784743546181,33.079136379554
