legislator_id,period,coord1D,coord2D,effective_model
1366,1,-0.600353906731066,0.799734447596667,0
4812,1,-0.769351432354164,0.392290584721312,0
10808,1,-0.808069705196363,-0.302175687618469,0
14009,1,0.475001645193588,0.810653194261388,1
14101,1,-0.676908108215502,0.736067532928950,0
14203,1,-0.589916307321147,0.545527433766169,0
14213,1,-0.772175724947241,0.337376655322817,0
14226,1,0.707162346952726,-0.306404423231453,1
14230,1,-0.865918284369712,0.106669855204135,0
14307,1,-0.884231380297803,0.080032572317773,1
14400,1,-0.803590006080982,0.377795730005051,0
14440,1,-0.779940747056483,0.226426646661772,0
14503,1,0.632119213932035,0.088371191363049,1
14506,1,0.338264375843776,0.204665637382553,0
14651,1,-0.567111654983402,0.058670237859066,1
14661,1,0.009830203965347,-0.126523892948224,0
14709,1,-0.792408424550542,0.253989835164839,0
14812,1,-0.619585895414589,0.163908200742385,0
14826,1,0.484284166619326,0.283722651740070,0
14852,1,0.779625904960391,0.412727925437893,1
14858,1,-0.793145267662807,0.188127306219764,1
14871,1,-0.756871216679012,-0.225523903202174,1
14910,1,0.077666141412913,0.280744554432940,0
14912,1,-0.717803745716827,0.323340864633952,0
14914,1,-0.824104571324574,0.159702027715709,0
14920,1,-0.732196265806845,0.277117116663629,0
14921,1,0.749734532768422,0.122641929362310,1
14922,1,-0.742010572243876,0.311365374951059,0
15011,1,-0.793204130416259,-0.044898087222779,0
15015,1,-0.655592466915016,0.320494659098721,1
15021,1,-0.896938534225610,0.143922679055333,1
15039,1,0.784652054579407,-0.293986523571132,1
15054,1,-0.806125012022512,0.332503450965594,0
15406,1,0.998948368844877,-0.045849278970990,0
15408,1,-0.851097652265402,0.135181302186035,1
15424,1,0.920208697672970,0.043551374215829,1
15425,1,-0.690413867608952,0.309320135449337,0
15429,1,0.782350115108562,-0.157599403688473,0
15501,1,0.400989320311546,0.916082728248975,0
15502,1,-0.613821004670217,0.128840685088333,0
15703,1,-0.608979042485984,0.025463878949510,0
15704,1,-0.528342990090451,0.524251264440216,0
20115,1,0.272891609402662,-0.313038082031239,0
20735,1,-0.826877162794535,0.279190243854198,1
