iteration,log_likelihood,w2,beta,delta_log_likelihood
1,-13877.210752754007,0.506300000000,4.353900000000,0.000000000000
2,-13252.988041854898,0.503641391971,4.900803544771,624.222710899108
3,-12978.606375972842,0.504264912875,5.433252726260,274.381665882056
4,-12804.378647296766,0.506326460750,5.903544525981,174.227728676076
