legislator_id,period,coord1D,coord2D
74,1,-0.771667659282684, 0.163213059306145
172,1, 0.851115584373474, 0.253638058900833
660,1,-0.180083319544792, 0.976516306400299
803,1,-0.740642905235291, 0.256376236677170
810,1,-0.566221833229065, 0.272686004638672
811,1, 0.710116684436798,-0.331234127283096
815,1, 0.415271759033203,-0.342700809240341
827,1,-0.790371298789978, 0.612628221511841
837,1,-0.744907021522522, 0.067449375987053
843,1, 0.616798281669617, 0.366446912288666
848,1,-0.728323459625244, 0.421513766050339
850,1, 0.431579470634460,-0.318447560071945
855,1,-0.481857061386108,-0.291359722614288
856,1,-0.691098272800446, 0.472726613283157
862,1,-0.361417412757874,-0.299912005662918
865,1, 0.689009249210358,-0.307873010635376
866,1,-0.399543851613998,-0.414793461561203
869,1,-0.709505617618561, 0.250156462192535
872,1,-0.784971714019775, 0.232669204473495
875,1, 0.322544217109680,-0.527861416339874
879,1,-0.393343210220337,-0.676712036132812
885,1,-0.545888423919678,-0.360458433628082
893,1,-0.209432229399681, 0.605117559432983
897,1,-0.761299729347229, 0.373782277107239
898,1,-0.453974246978760, 0.490475952625275
908,1, 0.690538525581360,-0.723295569419861
913,1,-0.508073031902313, 0.073765128850937
917,1, 0.573288679122925,-0.218025207519531
920,1,-0.738390862941742, 0.060290612280369
923,1, 0.326959997415543,-0.172358021140099
925,1,-0.429082393646240,-0.457449138164520
926,1, 0.608072757720947,-0.241515964269638
931,1,-0.695591986179352, 0.157974302768707
936,1,-0.798473656177521, 0.602029800415039
937,1,-0.895993292331696, 0.359347045421600
940,1, 0.670772731304169,-0.458945840597153
942,1, 0.691221594810486,-0.433946341276169
945,1, 0.435288876295090,-0.139647170901299
946,1, 0.768239855766296, 0.257693588733673
949,1, 0.616387367248535, 0.353179901838303
950,1,-0.622861862182617,-0.310832023620605
952,1, 0.701121211051941, 0.495755016803741
953,1, 0.699931383132935, 0.471531361341476
956,1,-0.868950009346008, 0.420524299144745
957,1,-0.583247482776642, 0.519747972488403
959,1, 0.473077625036240,-0.643514871597290
961,1,-0.463875085115433, 0.444607675075531
963,1,-0.415623188018799,-0.053812306374311
967,1, 0.613020420074463,-0.317431449890137
968,1,-0.745268642902374, 0.222400397062302
970,1, 0.659370183944702, 0.087918035686016
971,1, 0.693300962448120, 0.440354675054550
972,1,-0.833024740219116, 0.530476152896881
973,1,-0.898714363574982, 0.438534587621689
974,1,-0.682627141475677, 0.304978072643280
975,1,-0.778133392333984, 0.469230771064758
976,1, 0.577312290668488,-0.461134046316147
981,1,-0.770874440670013, 0.441777437925339
982,1,-0.442992985248566, 0.551521122455597
984,1, 0.681402564048767, 0.637623250484467
985,1, 0.435896247625351,-0.181568026542664
986,1,-0.649218380451202, 0.377865821123123
987,1,-0.781472623348236, 0.623939514160156
989,1, 0.467434734106064,-0.170734122395515
991,1,-0.727660715579987, 0.685937225818634
993,1,-0.908916234970093, 0.402964234352112
994,1, 0.680314064025879, 0.672451913356781
995,1, 0.812269091606140, 0.343942791223526
999,1, 0.675577044487000, 0.308482646942139
1000,1,-0.740234315395355, 0.298491001129150
1001,1,-0.715189874172211, 0.202155679464340
1002,1,-0.725267946720123, 0.393382400274277
1003,1, 0.531002581119537, 0.020794600248337
1005,1, 0.597464323043823,-0.196705758571625
1006,1,-0.899122476577759, 0.437697201967239
1008,1,-0.859215795993805, 0.384514808654785
1009,1, 0.680055081844330,-0.453586459159851
1010,1, 0.654182493686676, 0.566422700881958
1011,1, 0.271111726760864,-0.287981867790222
1012,1,-0.897064864635468, 0.441898822784424
1013,1,-0.647215366363525, 0.645204961299896
1014,1,-0.653788506984711,-0.259693324565887
1015,1,-0.796446084976196, 0.604709446430206
1016,1,-0.182792261242867, 0.955672442913055
1017,1, 0.416595965623856,-0.199881076812744
1018,1,-0.769425332546234, 0.638736784458160
1019,1, 0.694962024688721, 0.333734661340714
1020,1,-0.667853236198425, 0.345331400632858
1021,1, 0.517652273178101, 0.371274113655090
1022,1, 0.609643042087555, 0.313200354576111
1023,1,-0.764530599117279, 0.644587278366089
1024,1, 0.789728581905365, 0.491789460182190
1025,1, 0.700522005558014, 0.298464119434357
1026,1, 0.623458862304688, 0.156520575284958
1027,1, 0.607380926609039, 0.552690029144287
1028,1, 0.615777432918549, 0.327183753252029
1029,1, 0.663004875183105, 0.327905893325806
1030,1, 0.701488614082336, 0.275680661201477
1031,1, 0.626286029815674,-0.432955056428909
1032,1, 0.738404035568237, 0.640869736671448
1033,1,-0.754819691181183, 0.548864722251892
1034,1,-0.882649183273315, 0.470032483339310
1035,1,-0.897183775901794, 0.361387014389038
1036,1,-0.894374668598175, 0.447318762540817
1037,1,-0.787375748157501, 0.616473436355591
1038,1,-0.734838008880615, 0.367465108633041
1039,1,-0.871772587299347, 0.489910960197449
1040,1, 0.850045800209045, 0.184279441833496
1041,1, 0.726213157176971, 0.413287997245789
1042,1, 0.623245775699615, 0.732194721698761
1043,1,-0.913346350193024, 0.407183438539505
1044,1,-0.754873335361481, 0.354449242353439
1045,1, 0.627720534801483, 0.517567694187164
1046,1, 0.640637934207916, 0.714346528053284
1047,1, 0.776656150817871, 0.323975563049316
1048,1,-0.732025623321533, 0.539220035076141
1049,1,-0.667625904083252, 0.287068188190460
1050,1, 0.666283547878265, 0.357822567224503
1051,1,-0.874125778675079, 0.485699802637100
1052,1, 0.763740181922913, 0.515140831470490
1053,1, 0.529216468334198,-0.025580473244190
1054,1, 0.526658296585083, 0.488459944725037
1055,1, 0.360364943742752,-0.256643623113632
1056,1,-0.813979625701904, 0.065644174814224
1057,1, 0.522166311740875, 0.842570722103119
1058,1,-0.753750860691071, 0.657160341739655
1059,1, 0.588560163974762, 0.709768831729889
1060,1, 0.766599953174591, 0.385954171419144
1061,1,-0.685404837131500, 0.404634177684784
1062,1,-0.457301139831543, 0.552371144294739
1063,1,-0.782362401485443, 0.622823417186737
1064,1, 0.474577188491821, 0.197148919105530
1065,1, 0.676747381687164,-0.403964489698410
1066,1, 0.421512275934219,-0.187501147389412
1067,1, 0.615361869335175, 0.522139549255371
1068,1,-0.847532391548157, 0.530743718147278
1069,1, 0.650616526603699, 0.683668911457062
1070,1,-0.722512841224670, 0.629446089267731
1071,1,-0.797829508781433, 0.216644510626793
1072,1, 0.593431532382965,-0.230340778827667
1073,1,-0.776551067829132, 0.378694266080856
1074,1,-0.899192690849304, 0.408071815967560
1075,1, 0.730191290378571, 0.508908212184906
1076,1,-0.658673703670502, 0.330749541521072
1077,1,-0.698778033256531, 0.501577377319336
1078,1,-0.643372535705566, 0.050509136170149
1079,1, 0.775972008705139, 0.438479602336884
1080,1, 0.146691158413887,-0.259133219718933
1081,1, 0.860644221305847, 0.425773531198502
1082,1, 0.806075036525726, 0.282175511121750
1083,1,-0.767648458480835, 0.044086948037148
1084,1,-0.417848706245422, 0.416047453880310
