coord1D,coord2D,legislator_id
0.7613587652615299,0.7354801937869406,1046
0.7858768548045743,0.6542532240948378,1047
-0.88662486729144,-0.0576535596615414,1048
-0.6953428177933251,0.0704578156218939,1049
0.7115867652709085,0.4979873948912307,1050
-1.0149827114371774,1.0428293130398858,1051
0.8053084331860533,0.5282749010262714,1052
0.4561525845140647,0.0590235508798074,1053
0.7774787510069505,0.681555741654114,1054
0.3810984942771582,-0.1139963524861276,1055
-0.8894114857395676,0.3719263725025534,1056
0.7399596303612346,0.7931543692952407,1057
-0.6192499796874313,1.2910124184026923,1058
0.7423365326189035,0.6905569553507662,1059
0.8068273007538871,0.4764883135139299,1060
-0.7933599876006848,0.1965736343389375,1061
-0.4518999258794661,-0.0793432972229102,1062
-0.5892716910554494,1.3912813809490276,1063
0.4987064773401038,0.4381544673414098,1064
0.6037184334082074,-0.1310545539304656,1065
0.5190538529039459,-0.2288793406688549,1066
0.6348896220544111,0.4157458708576635,1067
-0.8948814286758336,1.1855344104644725,1068
0.742643836549419,0.4238408737923026,1069
-0.5597573940534085,0.8299698834413158,1070
-0.8699583629045874,0.1762582639245595,1071
0.3978370985439011,-0.2214982266618492,1072
-0.9764940274738044,0.0225245536337583,1073
-0.8870580155239972,0.3022756610408141,1074
0.800494962669142,0.5854868314665209,1075
-0.6196357872829639,0.2032944027713781,1076
-0.4810309613337566,0.272064443514662,1077
-0.7509705337805158,0.1802526468077052,1078
0.7987886492792555,0.5996630521276824,1079
0.4736971596439462,-0.024343247261749,1080
0.8045509200308881,0.5405974317231004,1081
0.7090161607452777,0.6811977656592314,1082
-0.8017816332863359,0.794106970127531,1083
-0.3334606656712652,0.0895681671769441,1084
-0.5742193211319113,1.372606671124904,1085
-0.7383428828038757,1.3113977565673385,1086
-0.7721781085251229,1.2883957410922664,1087
