legislator_id,period,coord1D,coord2D
74,1,-0.769592165946960,-0.201243460178375
172,1, 0.588963925838470, 0.399744182825089
660,1,-0.349531322717667,-0.286897897720337
803,1,-0.305130183696747, 0.952310681343079
810,1,-0.438693612813950, 0.096778810024261
811,1, 0.479368358850479,-0.165386542677879
815,1, 0.322677403688431,-0.899510145187378
827,1,-0.710976183414459, 0.494461536407471
837,1,-0.718624293804169,-0.215755656361580
843,1, 0.422550350427628, 0.609717786312103
848,1,-0.690521895885468, 0.541808247566223
850,1, 0.328800469636917,-0.415562659502029
855,1,-0.466741055250168, 0.151291206479073
856,1,-0.548874139785767, 0.176577448844910
862,1,-0.350629657506943,-0.243759900331497
865,1, 0.463496387004852,-0.256199210882187
866,1,-0.119220286607742, 0.373323023319244
869,1,-0.763223052024841,-0.120562143623829
872,1,-0.414748907089233, 0.686210215091705
875,1, 0.192617759108543,-0.581776857376099
879,1,-0.258951812982559,-0.238567307591438
885,1,-0.157809317111969, 0.537006378173828
893,1,-0.193207979202271,-0.031655564904213
897,1,-0.713616251945496, 0.699410200119019
898,1,-0.439002305269241, 0.044293504208326
908,1, 0.432666778564453, 0.154972314834595
913,1,-0.364940881729126, 0.019045237451792
917,1, 0.421900808811188,-0.265304267406464
920,1,-0.726928651332855,-0.235435187816620
923,1, 0.273437768220901,-0.386125326156616
925,1,-0.389097213745117,-0.117044150829315
926,1, 0.467442691326141, 0.180994272232056
931,1,-0.808910667896271, 0.019916493445635
936,1,-0.837098300457001, 0.486190289258957
937,1,-0.921175301074982,-0.095824636518955
940,1, 0.488630294799805,-0.297945857048035
942,1, 0.546485900878906,-0.511127233505249
945,1, 0.288198500871658,-0.532838404178619
946,1, 0.611823916435242, 0.092908345162868
949,1, 0.600556433200836, 0.669379949569702
950,1,-0.581785023212433, 0.813342630863190
952,1, 0.492862343788147, 0.632161080837250
953,1, 0.632322072982788, 0.169458240270615
956,1,-0.862640619277954, 0.056368935853243
957,1,-0.593047022819519, 0.378388285636902
959,1, 0.492360949516296,-0.777847290039062
961,1,-0.199518397450447, 0.962518990039825
963,1,-0.345106303691864,-0.059081524610519
967,1, 0.506549119949341,-0.387938767671585
968,1,-0.688770413398743,-0.156277507543564
970,1, 0.332538992166519, 0.241666048765182
971,1, 0.565309703350067,-0.097490631043911
972,1,-0.810223281383514, 0.586121380329132
973,1,-0.867304325103760, 0.082097284495831
974,1,-0.675490319728851, 0.137603521347046
975,1,-0.808250308036804, 0.050866346806288
976,1, 0.468833893537521,-0.579506278038025
981,1,-0.706269443035126, 0.358344674110413
982,1,-0.332978457212448,-0.089316919445992
984,1, 0.501715362071991, 0.526753067970276
985,1, 0.478594601154327,-0.326707482337952
986,1,-0.546570062637329, 0.269491344690323
987,1,-0.778002202510834, 0.628261625766754
989,1, 0.355290353298187,-0.200256898999214
991,1,-0.646242856979370, 0.763131737709045
993,1,-0.884530007839203, 0.043467838317156
994,1, 0.548383712768555, 0.286472588777542
995,1, 0.653197586536407, 0.381037086248398
999,1, 0.594790577888489, 0.385106682777405
1000,1,-0.805889248847961, 0.377250194549561
1001,1,-0.796204447746277, 0.272397160530090
1002,1,-0.726476728916168,-0.148352339863777
1003,1, 0.353208035230637,-0.287319004535675
1005,1, 0.388038545846939,-0.099764510989189
1006,1,-0.810854911804199, 0.247250720858574
1008,1,-0.805349707603455, 0.592800080776215
1009,1, 0.506153047084808,-0.054322957992554
1010,1, 0.593782067298889, 0.349820584058762
1011,1, 0.518961369991302,-0.079041533172131
1012,1,-0.855900108814240, 0.006417413242161
1013,1,-0.674741029739380, 0.738054633140564
1014,1,-0.541347205638885,-0.486624240875244
1015,1,-0.752973914146423, 0.658050358295441
1016,1,-0.305312693119049,-0.117408119142056
1017,1, 0.380394876003265, 0.018770806491375
1018,1,-0.788825452327728, 0.614617347717285
1019,1, 0.504278302192688, 0.206634223461151
1020,1,-0.615194380283356, 0.022318359464407
1021,1, 0.477270394563675, 0.502018034458160
1022,1, 0.557031869888306,-0.041473012417555
1023,1,-0.738831996917725, 0.673889696598053
1024,1, 0.625820636749268, 0.365284442901611
1025,1, 0.595876336097717, 0.026673264801502
1026,1, 0.497906088829041, 0.153024032711983
1027,1, 0.450769335031509, 0.507532596588135
1028,1, 0.682217895984650,-0.041289906948805
1029,1, 0.488044112920761, 0.170141279697418
1030,1, 0.639269769191742, 0.204328402876854
1031,1, 0.407088458538055,-0.403816938400269
1032,1, 0.521621644496918, 0.100963406264782
1033,1,-0.717902660369873, 0.696143567562103
1034,1,-0.883782386779785, 0.467898100614548
1035,1,-0.895798921585083,-0.050076626241207
1036,1,-0.850725114345551, 0.525610983371735
1037,1,-0.818506479263306, 0.574497282505035
1038,1,-0.685938000679016, 0.225372806191444
1039,1,-0.798603713512421, 0.601857304573059
1040,1, 0.509047508239746, 0.425762802362442
1041,1, 0.488355129957199, 0.662230074405670
1042,1, 0.558510541915894, 0.494780719280243
1043,1,-0.868341624736786, 0.348478794097900
1044,1,-0.700578629970551, 0.260741293430328
1045,1, 0.629336237907410, 0.399570465087891
1046,1, 0.572744131088257, 0.731096982955933
1047,1, 0.594559371471405, 0.476388216018677
1048,1,-0.707031130790710,-0.015817947685719
1049,1,-0.600751101970673, 0.022472511976957
1050,1, 0.551807284355164, 0.321074634790421
1051,1,-0.886310040950775, 0.463092178106308
1052,1, 0.717775702476501, 0.403155475854874
1053,1, 0.369312047958374,-0.101338885724545
1054,1, 0.568938910961151, 0.485579252243042
1055,1, 0.365052968263626,-0.320225358009338
1056,1,-0.817381322383881, 0.228692620992661
1057,1, 0.512931108474731, 0.714284360408783
1058,1,-0.764742672443390, 0.644335925579071
1059,1, 0.563693523406982, 0.612137973308563
1060,1, 0.632105886936188, 0.187957242131233
1061,1,-0.677981972694397, 0.163952499628067
1062,1,-0.424088120460510,-0.156295165419579
1063,1,-0.724946558475494, 0.688805222511292
1064,1, 0.345684915781021, 0.480899751186371
1065,1, 0.551531136035919,-0.541053593158722
1066,1, 0.420990139245987,-0.585814416408539
1067,1, 0.504457116127014, 0.287058115005493
1068,1,-0.837338268756866, 0.546685159206390
1069,1, 0.594228267669678, 0.152295261621475
1070,1,-0.595795631408691, 0.666464805603027
1071,1,-0.764455854892731, 0.083661399781704
1072,1, 0.419598579406738,-0.509140372276306
