 ,1433,1438,1448,1449,1450,1451,1452,1454,1457,1458,1459,1460,1462,1463,1464,1468,1469,1470,1472,1478,1479,1480,1481,1482,1483,1484,1488,1489,1497,1498,1499,1504,1505,1506,1511,1514,1518,1519,1528,1529,1534,1546,1547,1548,1549,1553,1565,1566,1568,1569,1570,1571,1577,1578,1581,1582,1583,1584,1585,1586,1590,1591,1592,1599,1601,1607,1608,1612,1613,1614,1615,1616,1617,1618,1620,1621,1622,1625,1626,1629,1630,1631,1632,1633,1636,1637,1638,1639,1650,1653,1654,1655,1659,1664,1665,1671,1672,1673,1680,1683,1684,1685,1686
820,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
821,9,1,1,1,9,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,9,1,1,1,9,9,9,1,1,1,1,9,9,6,9,9,9,9,1,1,6,6,9,6,9,1,6,9,9,9,1,1,1,1,1,1,6,1,9,9,1,9,1,1,1,1,1,1,1,1,1,1,1,6,9,6,6,1,1,1,9,6,1,6,6,9,9,9,1,1,1,1,9,6,6,6
822,9,9,1,1,6,9,9,9,9,9,9,9,9,9,9,9,1,1,1,9,9,1,9,1,1,1,9,9,1,1,1,1,1,1,9,1,1,1,1,1,6,9,9,9,1,9,1,6,6,9,6,6,1,6,9,9,9,1,1,1,9,9,9,9,1,9,9,9,9,1,1,1,1,1,6,1,1,9,1,1,6,9,6,6,1,1,1,1,9,1,9,9,1,9,1,1,9,1,1,1,9,9,9
823,9,9,1,6,6,1,1,1,9,9,6,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,9,9,9,9,1,1,9,9,9,6,1,6,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,6,1,9,9,1,9,1,1,1,1,1,1,1,1,1,1,1,6,9,6,6,1,1,1,1,6,9,9,9,1,1,1,1,1,1,1,9,6,6,6
824,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
825,1,9,1,1,1,9,1,1,1,6,9,1,9,1,1,6,1,1,1,9,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,9,1,6,9,6,6,6,1,6,9,1,1,1,1,1,1,1,9,6,1,1,9,1,1,1,1,6,9,1,6,1,1,1,1,1,9,1,6,6,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,9,9,9,9
826,9,9,9,9,9,1,1,1,9,9,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,6,6,6,6,6,1,6,1,9,9,1,1,1,9,1,9,9,1,9,9,9,1,1,1,1,1,1,6,1,1,9,9,1,6,9,6,6,1,1,1,9,9,9,9,9,9,9,9,1,1,1,9,9,9,9,9
827,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
828,1,9,1,6,6,9,9,9,1,6,6,1,9,1,1,1,1,1,1,9,9,1,1,9,1,1,1,9,9,9,9,1,1,1,9,9,9,9,1,9,9,1,6,1,1,1,1,6,6,6,6,6,1,6,9,9,1,1,1,1,9,9,1,6,1,1,1,9,9,9,9,9,9,9,9,9,9,1,9,1,6,9,6,6,1,1,1,1,9,1,6,6,9,9,9,1,1,1,1,1,1,1,1
829,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
830,1,9,1,6,6,1,1,1,1,6,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9,1,1,9,9,6,6,6,6,6,1,6,1,1,1,1,1,1,1,1,9,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,6,6,1,1,1,1,6,1,6,6,9,1,1,1,1,1,1,1,6,6,6
831,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
832,1,9,1,1,1,9,1,1,9,9,1,1,9,9,9,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,6,1,1,1,1,9,1,1,6,1,9,9,1,1,9,9,9,9,9,6
833,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
834,1,1,1,9,1,9,9,9,1,6,9,1,9,9,9,1,1,1,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,1,6,6,9,9,1,9,9,9,9,9,9,9,9
835,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
836,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
837,1,1,1,1,1,9,9,9,1,6,1,9,1,1,1,1,1,1,6,9,9,9,9,9,1,9,9,9,1,1,1,9,9,9,1,9,1,9,9,9,1,6,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,1,9,9,1,1,1,1,6,1,1,1,1,1,1,6,6,1,1,1,1,1,1,9,9,9,9,9
838,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
839,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
840,9,9,1,9,9,1,1,1,9,9,6,1,9,6,1,1,1,1,1,9,1,1,9,1,1,1,1,9,9,1,1,1,1,1,9,1,9,1,1,1,9,1,1,1,1,1,1,6,6,6,6,6,9,6,9,9,1,1,1,1,1,1,1,6,1,1,9,9,9,9,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,1,1,1,1,9,9,9,9
841,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
842,1,1,9,9,9,9,9,9,1,6,9,1,9,9,9,9,9,9,9,1,9,9,9,9,1,1,1,1,9,9,9,9,9,9,1,9,1,1,9,9,9,1,1,9,1,9,1,6,9,6,6,6,9,6,1,9,1,1,1,1,9,9,1,6,1,9,9,1,9,1,1,6,9,1,6,1,1,1,1,1,6,9,6,6,1,1,1,9,6,9,6,6,1,1,1,1,1,1,9,9,9,9,9
843,1,9,1,1,1,1,6,1,1,6,6,1,1,1,1,6,1,1,1,1,1,1,9,1,1,1,9,1,1,9,9,1,1,1,1,1,9,1,9,9,1,6,6,1,1,9,1,9,9,9,9,9,1,6,1,1,1,1,1,1,1,1,1,6,1,1,6,1,1,1,1,9,1,1,6,1,1,1,1,1,6,6,6,6,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,1,1,9,9
844,1,1,1,1,9,1,1,1,9,9,6,1,9,1,1,1,1,1,1,1,1,1,9,1,1,1,9,9,1,1,1,1,1,1,9,1,9,1,9,9,9,1,6,1,1,1,1,6,6,9,6,6,1,6,9,1,9,9,9,9,9,9,1,9,1,1,9,9,1,1,1,1,1,1,1,1,1,9,9,1,6,9,6,6,9,9,9,1,6,1,6,6,9,9,9,1,1,1,1,9,6,6,6
845,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
846,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
847,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
848,1,1,1,1,1,1,1,9,9,6,9,1,9,1,1,1,1,1,9,1,1,1,1,9,1,1,9,1,1,1,1,9,9,9,9,9,9,9,9,9,1,1,1,9,1,1,1,1,1,1,1,1,9,9,9,9,1,1,1,1,1,1,9,9,1,9,9,1,1,1,1,9,1,1,6,1,1,9,9,1,1,1,1,6,9,9,1,1,9,1,9,6,9,9,9,1,1,1,1,6,6,6,6
849,1,1,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,1,1,1,1,1,1,1,9,1,9,9,9,1,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,9,9,1,1,1,9,6,9,9,9,9,9,9,1,1,1,6,1,9,9,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,6,9,9,9,1,6,1,6,9,1,1,1,1,1,1,9,9,9,9,9
850,1,9,1,1,1,1,1,1,1,6,9,1,9,9,9,1,1,1,1,9,9,9,9,9,9,1,9,9,1,6,9,9,1,1,1,1,1,1,9,9,9,1,6,1,1,1,1,6,6,6,6,6,1,6,9,9,9,1,1,1,1,1,1,6,1,1,6,1,9,1,1,6,1,1,6,1,1,1,1,1,6,9,6,6,1,1,1,1,6,1,6,6,9,1,1,1,1,9,9,9,9,9,9
851,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
852,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
853,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
854,1,1,1,1,1,1,1,1,1,6,9,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,6,9,9,1,1,1,1,1,1,1,6,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,6,1,9,6,1,1,1,1,1,1,1,1,1,9,1
855,1,9,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,9,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,9,1,6,6,1,1,1,1,1,1,1,1,1,1,1
856,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
857,1,6,9,9,9,1,1,1,1,6,6,1,1,6,1,1,1,1,1,9,9,1,1,1,1,1,1,9,1,1,1,9,9,9,6,1,1,1,9,9,6,1,9,1,1,1,1,6,6,6,6,9,9,9,1,1,1,1,1,1,1,1,1,6,1,1,6,1,9,1,1,9,1,1,1,1,1,1,1,1,6,9,6,6,1,9,1,1,6,1,6,6,9,9,9,1,1,1,1,9,6,6,6
858,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
859,1,1,1,1,1,9,1,1,1,6,1,1,9,9,9,9,9,9,6,9,9,1,9,1,1,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,1,1,1,1,1,1,1,1,9,9,9,9,9,9,1,1,9,9,1,9,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,6,9,9,9,9,9,9,1,1,1,1,1,1,1,6
860,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
861,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
862,1,9,9,9,9,1,9,1,1,6,1,1,9,9,9,9,9,9,9,1,9,9,9,9,1,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,1,1,1,1,1,1,9,9,9,9,1,1,9,9,1,1,1,1,1,1,6,9,1,1,1,1,1,9,9,1,1,9,9,1,1,1,1,6,9,9,9,9,9,1,6,6,1,1,1,1,1,1,9,9,9,9,9
863,1,1,9,1,1,9,1,1,9,9,9,1,9,1,1,9,9,9,9,9,9,9,9,1,9,1,9,9,9,9,9,1,1,1,6,1,1,9,9,9,9,9,9,9,9,9,1,6,6,6,6,6,1,6,1,1,1,1,1,1,1,1,1,6,1,9,9,1,1,1,1,6,1,1,6,1,1,9,9,9,9,9,9,9,9,9,9,9,6,1,6,6,1,9,9,9,9,9,1,1,1,1,1
864,1,9,1,1,1,1,1,1,1,6,6,1,1,6,1,1,1,1,1,1,9,9,9,9,9,1,1,9,1,1,1,9,9,9,6,1,1,1,1,1,9,1,9,1,1,1,1,6,6,9,6,9,1,6,1,1,1,1,1,1,9,1,1,6,1,1,1,1,9,1,1,1,1,1,9,9,9,1,1,1,6,9,6,6,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,1,9,9,9
865,9,9,9,9,9,9,9,9,1,6,6,1,1,6,1,1,1,1,1,9,9,9,9,9,9,9,1,9,1,1,1,1,1,1,9,9,9,9,9,9,9,1,9,1,9,9,1,6,6,6,6,9,9,6,9,9,9,9,9,9,9,9,1,6,9,9,9,1,1,1,1,1,1,1,1,1,1,9,1,1,6,9,6,6,9,9,9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9
866,1,9,1,1,1,9,9,9,1,6,9,9,1,1,1,1,1,1,1,9,9,9,1,1,1,1,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,1,9,1,1,1,1,1,1,1,1,9,9,1,1,9,1,1,1,1,9,1,1,6,1,1,9,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,6,1,6,6,1,9,9,9,9,9,9,9,9,9,9
867,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
868,1,1,1,9,1,1,9,1,9,9,6,1,9,1,1,6,1,1,1,1,1,1,9,9,9,1,9,9,9,1,1,1,9,9,6,9,1,9,9,1,9,1,9,9,1,9,1,9,6,9,9,6,9,6,9,9,9,1,1,1,1,1,1,6,1,9,9,1,9,9,1,9,9,1,6,1,1,1,9,9,6,1,6,9,1,9,9,1,6,1,6,6,9,9,9,1,1,9,9,1,1,9,1
869,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
870,9,1,1,9,9,1,1,1,1,6,1,1,9,9,9,1,1,1,6,1,1,9,1,1,1,9,1,1,1,1,1,9,1,1,9,9,9,9,1,1,1,9,1,9,1,9,1,1,1,1,1,1,1,6,9,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,9,1,1,1,9,9,9,1,1,1,1,6,1,9,9,1,9,9,1,1,1,9,9,9,9,9
871,1,9,9,9,9,1,1,1,9,9,6,1,1,9,9,1,1,1,1,1,1,9,1,9,1,1,9,9,9,9,9,1,9,1,6,1,1,1,1,1,9,1,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,6,1,9,9,1,1,9,9,9,9,1,1,9,1,1,1,9,9,9,9,9,9,9,9,9,6,1,6,6,9,1,1,1,1,9,9,9,9,9,9
872,1,1,9,9,9,1,1,1,9,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,1,9,1,9,9,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,6,9,9,9,9,6,9,9,9,9,9,9,1,1,1,9,9,9,9,9
873,9,9,1,1,1,1,1,1,1,6,1,1,9,1,1,9,9,9,9,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,9,9,1,6,1,9,9,1,9,9,1,1,1,1,9,1,1,1
874,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
875,9,9,1,9,1,1,1,1,1,6,6,1,1,6,1,1,1,1,1,1,1,9,1,1,1,1,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,1,6,6,6,6,9,1,6,1,1,1,1,1,1,9,9,1,6,1,1,6,9,1,1,1,9,1,1,1,1,1,1,1,1,6,9,6,6,9,9,9,1,9,1,6,6,1,1,1,1,1,1,9,9,9,9,9
876,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
877,1,9,1,1,1,1,1,1,1,6,1,1,9,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,1,1,1,1
878,1,9,9,9,9,1,9,1,9,9,1,1,9,1,1,1,9,9,9,9,9,1,1,9,1,1,9,1,9,9,9,9,1,1,9,9,9,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,9,9,9,1,1,1,9,9,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,6,1,6,6,9,9,9,1,1,1,9,1,1,1,1
879,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,1,1,1,1
880,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
881,9,9,1,1,1,1,9,9,1,6,6,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,9,1,1,1,1,1,9,1,6,9,1,1,1,1,1,1,6,1,9,9,1,9,6,6,6,9,1,6,9,1,1,1,1,1,1,1,1,6,1,1,9,1,1,1,1,1,1,1,6,1,1,1,1,1,6,1,1,6,1,1,9,1,6,9,9,9,1,9,9,1,1,1,1,9,9,9,9
882,1,1,1,1,1,9,1,9,9,9,1,9,9,9,9,1,1,1,9,9,9,9,1,9,1,9,1,9,1,1,1,9,9,9,6,9,1,9,9,9,1,6,1,1,1,1,1,1,1,1,9,1,1,9,9,9,1,1,1,1,1,1,1,9,9,1,1,1,9,1,1,1,1,1,6,1,1,9,9,1,1,1,1,6,1,1,1,1,6,1,9,9,1,1,1,1,1,1,1,9,1,9,6
883,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
884,9,9,9,9,9,1,1,1,9,9,9,1,9,6,1,9,9,9,1,9,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,9,9,9,9,9,9,1,6,1,1,1,1,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,6,9,9,9,1,9,1,1,6,1,1,1,9,9,1,1,1,6,9,6,6,9,9,9,1,9,9,9,9,9,9,9,1,1,1,1,9,6,9,9
