iteration,log_likelihood,w2,beta,delta_log_likelihood
1,-3222.287879247534,0.621983451456,0.784596207392,0.000000000000
2,-1457.169318943163,0.612993966772,2.594070929282,1765.118560304370
3,-1220.287234778212,0.628886155181,3.709262251921,236.882084164951
4,-1145.105148548798,0.641061948424,4.561392528179,75.182086229414
