iteration,log_likelihood,w2,beta,delta_log_likelihood
1,-461379.150358109619,0.881606126934,0.050000000000,0.000000000000
2,-140771.562715353997,0.933530545834,1.945358312024,320607.587642755592
3,-109828.312661272299,0.902234361172,2.937981818760,30943.250054081698
4,-100235.448315678281,0.899454309035,3.711014587977,9592.864345594018
