legislator_id,served_periods,effective_model,beta0_dim1,beta0_dim2,beta1_dim1,beta1_dim2,beta2_dim1,beta2_dim2,beta3_dim1,beta3_dim2,intercept_radius
806,11,2,0.630395184278251,-0.324743250622258,-0.198411937877969,0.119853489880975,0.194462322560562,-0.039350154089527,0.000000000000000,0.000000000000000,0.709123590910584
807,12,2,0.796036894437495,0.454458814201666,0.171102182237625,-0.233689578978267,-0.108601195339407,0.038709733642816,0.000000000000000,0.000000000000000,0.916628360411828
808,16,2,-0.658725965308230,-0.173069538977174,0.264367647704890,-0.329180059475862,-0.272698209369032,0.421064434972093,0.000000000000000,0.000000000000000,0.681082199659506
809,8,2,0.989011046909674,0.137234722246997,-0.071595330649590,-0.139075253067759,0.207934119651997,-0.069891490960863,0.000000000000000,0.000000000000000,0.998486965312808
810,19,2,-0.641511704458672,0.175765886873516,0.163135982441945,0.377495837775579,0.038729010059962,-0.733704262216746,0.000000000000000,0.000000000000000,0.665154804497348
811,23,2,0.864669487255665,0.131436307933522,0.048288059638202,-0.378614315632414,-0.132554807965923,0.137031414386655,0.000000000000000,0.000000000000000,0.874602095374903
812,16,2,0.823536263311700,0.257716242740351,0.113767898807819,-0.400583253054593,-0.175963667929750,-0.037391258025714,0.000000000000000,0.000000000000000,0.862919253905950
813,20,2,0.699076607226892,-0.123070278208834,0.218398731609249,0.389297509491081,-0.000175987849291,0.015742571639179,0.000000000000000,0.000000000000000,0.709827018470178
814,16,2,0.744911752484659,-0.254656648672948,0.098392574297623,0.245428545523796,-0.153406106985350,-0.008918934675998,0.000000000000000,0.000000000000000,0.787237910483930
815,11,2,0.912100855535652,0.008650855992372,-0.176707562508616,-0.299726170452527,-0.225790840637243,-0.033948550935282,0.000000000000000,0.000000000000000,0.912141879302924
816,16,2,-0.629000630741820,0.212393375172257,0.315359124710367,0.711599676851926,-0.018651981485901,-0.384144696036551,0.000000000000000,0.000000000000000,0.663892114195274
817,11,2,-0.971159231776471,0.238431848827571,-0.051976579524603,-0.475113430551706,0.124867066966946,0.433558879177382,0.000000000000000,0.000000000000000,0.999999999999999
818,16,2,0.803646334129841,-0.134564852496713,0.035753117471662,0.212084855200040,-0.216449224260835,-0.099653457282901,0.000000000000000,0.000000000000000,0.814834418693635
819,20,2,-0.729807975934000,0.120180370910687,0.096076635456796,-0.369462264176322,-0.047667924881702,-0.004688115600146,0.000000000000000,0.000000000000000,0.739637075388404
820,4,0,0.553391466766886,-0.277956952266894,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.619275530603225
821,12,2,0.858829789136602,0.420062100881624,0.328757505335915,-0.243556760892705,-0.170035350904768,-0.019566166124207,0.000000000000000,0.000000000000000,0.956054797229481
822,16,2,0.846922044527221,0.313720551229272,0.240402017428954,-0.469635449631349,-0.336185991674540,0.012897290275369,0.000000000000000,0.000000000000000,0.903159749861433
823,12,2,0.842612242959202,0.386734074955272,0.219422908243620,-0.240912730875141,-0.056478157195720,0.133587854244908,0.000000000000000,0.000000000000000,0.927123851875383
824,8,2,-0.906591042382079,0.007574978788939,0.070121269011254,-0.010018744640037,0.021594766746733,-0.000586055042420,0.000000000000000,0.000000000000000,0.906622688019155
825,16,2,0.850046678457832,-0.155608770862705,-0.104656082761450,0.411144754650159,-0.052039528463927,0.284893104647631,0.000000000000000,0.000000000000000,0.864172115453047
826,12,2,0.579900796347695,0.155794805059270,-1.644699197537966,-0.869876712574337,0.601355197663784,-0.047316355214308,0.000000000000000,0.000000000000000,0.600463949699020
827,11,2,-0.860167524348641,0.101318324561027,0.125651047759747,0.050474843273836,0.035656967023552,0.195418941110334,0.000000000000000,0.000000000000000,0.866114064564203
828,12,2,0.808647933394627,0.347057301201568,0.106088353343679,-0.215241749577122,0.096068294438763,0.017931802998544,0.000000000000000,0.000000000000000,0.879977414767401
829,4,0,-0.631863003290098,0.570241026568877,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.851132001107413
830,12,2,0.858864805425290,0.345020558480491,0.058921591792298,-0.204013863180846,0.105584626928058,0.136605044182069,0.000000000000000,0.000000000000000,0.925574383705821
831,8,2,0.865690569253385,0.055803124533311,-0.029626764172125,-0.156419652334179,-0.005630459100605,0.000380050055220,0.000000000000000,0.000000000000000,0.867487262385984
832,12,2,-0.900221179669070,0.162462707015667,0.037116554541327,-0.328836505551803,0.003233001823004,0.327829222645329,0.000000000000000,0.000000000000000,0.914763523264691
833,4,0,-0.815339291207661,-0.137954453768450,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.826927802835025
