coord1D,coord2D,legislator_id
-0.8664952257485404,0.1996336066854921,74
0.9513437219831714,0.4369054898273407,172
-0.0859751264870487,0.6855831313564023,660
-0.7445331135350111,0.7742811092106991,803
-0.5383361319539898,0.4793726765617945,810
0.745542772174505,-0.0349735052971914,811
0.3857827285081025,-0.3624563937347332,815
-0.7984450958122129,1.0798742947556057,827
-0.7845799051264224,0.2219209585978499,837
0.6982345715987525,0.3608982464515705,843
-0.7145044007153757,0.8046277912991214,848
0.4229422098913599,-0.297648869596728,850
-0.4779692449040981,-0.1178969878585618,855
-0.744336007537745,0.529358668105944,856
-0.18374355691674,0.118790351986341,862
0.736031397164299,-0.0662129082226327,865
-0.4065661572931924,-0.2445559142215871,866
-0.812068423199794,0.2370928870995406,869
-0.8066988596812666,0.7024689416276239,872
0.3260354332037002,-0.4303872841897307,875
-0.3173549527546468,-0.2533369522664586,879
-0.5792829009408114,-0.2697742642991375,885
-0.1545038642936154,0.5033499507702062,893
-0.8467208646041107,0.4558404716100927,897
-0.4017066949092788,0.6548193081511694,898
0.6934749811149243,-0.2520530460385687,908
-0.4872107449723654,0.1999730720644737,913
0.5836606511146921,-0.0601559550913216,917
-0.8379923458560258,0.1168149937119381,920
0.3554559967014465,-0.13339587726503,923
-0.3744430513397573,-0.1745819132420559,925
0.6103460931072885,-0.0345940819240003,926
-0.779188276213675,0.17767944613366,931
-0.8575887516246027,0.7425876263520708,936
-0.9950243345173316,0.4223752867493776,937
0.7176767696573366,-0.1494802122960215,940
0.7578245380092864,-0.0486668390069183,942
0.4515847329780369,-0.119392781325001,945
0.8674136807473244,0.3244942207812595,946
0.6053644093132658,0.31631071834303,949
-0.6550260937300422,-0.0996364975266149,950
0.7809579026052705,0.5037905327606568,952
0.7613491327764662,0.454376635151099,953
-0.9329564740733284,0.5936718027748235,956
-0.6263557380834575,0.536712114074967,957
0.4867895432274464,-0.3954974120517687,959
-0.2977901337850367,0.9961191508357956,961
-0.3490024832507296,0.1989663245462806,963
0.6444394134078132,-0.0755837626114496,967
-0.853841553463653,0.2124572880974859,968
0.7186672136404114,0.4365074109959428,970
0.7820532896013628,0.5031404309446998,971
-0.9126811691675696,0.6910792486858015,972
-0.95673462111548,0.5505689439376008,973
-0.7537832851257454,0.4069450046335707,974
-0.8925311266773309,0.326836938963813,975
0.5991267249854673,-0.2478639835374291,976
-0.8753701307223133,0.3828451091418682,981
-0.4227904099490283,0.556689885319468,982
0.8008131913476005,0.7760532314015316,984
0.4669876511289033,-0.0841300814346041,985
-0.7091468600583243,0.4251425781888195,986
-0.7616593348598181,1.1193779463627025,987
0.4893788208874289,-0.0523678686181494,989
-0.7555138302822666,0.8812046388603789,991
-1.000803475429408,0.4591732864029105,993
0.7339218811361394,0.4810583197465665,994
0.9144909858644702,0.6167931551035741,995
0.6902121283762116,0.2431423600349796,999
-0.8468211128764653,0.3059667389117826,1000
-0.8047902275023325,0.20027658316426,1001
-0.8155182030734199,0.3806760403719282,1002
0.5471578704421813,0.036200687982175,1003
0.6395099226653567,-0.0093768711301405,1005
-0.9757064732164452,0.4620685085933633,1006
-0.8743281315149152,0.9586214484215448,1008
0.8135209458384928,-0.0855898906656927,1009
0.7743225232880108,0.6848841575568333,1010
0.3605925639317042,-0.1277231852649201,1011
-0.9808175138607388,0.4828174767289468,1012
-0.6554926484949151,0.7329071880902154,1013
-0.52554132771255,0.5168823075410729,1014
-0.7688760171930729,1.1119593575815945,1015
-0.0638276836553371,0.9328558788155972,1016
0.4606851814947161,-0.051836609659528,1017
-0.7925057816772135,1.061760601330514,1018
0.7808321373334134,0.3810176565687981,1019
-0.7576197891707643,0.3485813208867052,1020
0.5786335598513356,0.2803821673281041,1021
0.6470018939189337,0.2747781133891628,1022
-0.7519170398805388,1.129153711056273,1023
0.9040076846024157,0.722953107935299,1024
0.7750209201424056,0.3089126891607504,1025
0.6602286572613518,0.0568785571171682,1026
0.6776624339586729,0.5326047942448404,1027
0.6921653294889996,0.3581740960182795,1028
0.7404511514252409,0.4004133690008916,1029
0.7714018671643866,0.2957466576826482,1030
0.6932408582339001,-0.2523119342881954,1031
0.7709928648264825,0.5725805965982869,1032
-0.6465316086601458,1.1988427783249105,1033
-0.9131748815777712,0.9206971980521946,1034
-0.9744157369877844,0.4170861464611394,1035
-0.9007177299232066,0.9415540961233768,1036
-0.8139851391906109,1.045564721394849,1037
-0.8487748639046938,0.2922112353119128,1038
-0.9353458958632068,0.8804276235459269,1039
0.8999984998586453,0.1824135234701371,1040
0.7938496936498655,0.6484601683345761,1041
0.7202628050935729,0.913191875214931,1042
-0.9893215685570412,0.4462338762887496,1043
-0.8529511938531494,0.2623497851850094,1044
0.6545933642300299,0.4189834999136484,1045
0.7707714578205791,0.8131637883817067,1046
0.916785388803731,0.6357891693987168,1047
-0.8155612801035812,0.4808863077072327,1048
-0.7154401742865061,0.3922665020986801,1049
0.7488883184542586,0.3978223562561125,1050
-0.8835246101072408,0.9685809550706688,1051
0.8858533733753972,0.7747788526008973,1052
0.5609295408760213,0.0364457146097726,1053
0.6181919671515225,0.3994446115111735,1054
0.4350934878357985,-0.0974117222180649,1055
-0.974830984283962,0.0417179246734395,1056
0.5466651927231599,0.5102099233377344,1057
-0.7969059240927749,0.9749104948741544,1058
