legislator_id,period,coord1D,coord2D
132,1, 0.367546200752258,-0.843288779258728
137,1,-0.755080819129944, 0.228552818298340
140,1,-0.739087641239166, 0.673609256744385
150,1,-0.775002539157867, 0.606921195983887
151,1,               NaN,               NaN
155,1, 0.543180167675018,-0.839616119861603
158,1,-0.831708550453186, 0.555212378501892
159,1, 0.537598311901093, 0.678678095340729
161,1, 0.167643845081329,-0.871628463268280
164,1, 0.699974596500397,-0.497211873531342
165,1, 0.649970352649689, 0.701209187507629
166,1, 0.252208650112152,-0.967672884464264
169,1,-0.856769979000092, 0.515698850154877
170,1,               NaN,               NaN
172,1, 0.594993770122528,-0.669355392456055
173,1,               NaN,               NaN
175,1, 0.704991698265076, 0.573000729084015
176,1,-0.652473330497742,-0.297672152519226
177,1,-0.769479513168335, 0.240721702575684
178,1,-0.804443418979645, 0.594029188156128
179,1, 0.585622966289520, 0.394209057092667
181,1,-0.536818802356720, 0.703621149063110
185,1,-0.416059494018555,-0.536826550960541
187,1, 0.525338947772980, 0.777789354324341
190,1,-0.385799527168274, 0.351447820663452
193,1,-0.814741373062134,-0.068126879632473
195,1,-0.873309254646301, 0.207135826349258
202,1,               NaN,               NaN
205,1,-0.808261215686798, 0.506428837776184
206,1, 0.997868120670319,-0.065261989831924
208,1, 0.527291119098663, 0.849684715270996
209,1, 0.600605368614197, 0.132138639688492
211,1,               NaN,               NaN
213,1,-0.549956977367401,-0.420625835657120
220,1,-0.626234710216522, 0.563933908939362
221,1,-0.651295363903046,-0.065158106386662
222,1,-0.512476801872253,-0.450723707675934
224,1,-0.459951817989349,-0.377117872238159
226,1,-0.393677592277527,-0.467417210340500
234,1, 0.513247072696686, 0.782280623912811
239,1,-0.580999493598938,-0.022566538304090
242,1, 0.510454714298248,-0.800856888294220
800,1,-0.891068935394287, 0.268305689096451
802,1,-0.851209759712219, 0.200554177165031
804,1,-0.762782156467438, 0.603924274444580
805,1, 0.645617008209229, 0.290314376354218
806,1, 0.259104281663895,-0.738926053047180
807,1, 0.697151839733124, 0.592784702777863
808,1,-0.310261547565460,-0.541137635707855
810,1,-0.544771552085876,-0.109226107597351
811,1, 0.415131509304047, 0.909761488437653
812,1, 0.603292346000671, 0.730462729930878
813,1, 0.234707474708557,-0.791879296302795
814,1, 0.390264093875885,-0.897261917591095
816,1,-0.477482348680496,-0.116161927580833
817,1,-0.717093348503113,-0.090338848531246
818,1, 0.355951219797134,-0.429184466600418
819,1,-0.819887340068817, 0.556651294231415
821,1, 0.481317520141602, 0.876546323299408
822,1, 0.388430744409561, 0.921477973461151
823,1, 0.724343955516815, 0.689438879489899
825,1, 0.626300036907196,-0.779582202434540
826,1,-0.539684653282166,-0.841867208480835
828,1, 0.697890579700470, 0.413755029439926
830,1, 0.509263277053833, 0.629613339900970
832,1,-0.785345196723938, 0.188066154718399
834,1,-0.137508913874626, 0.466069340705872
837,1,-0.617207288742065,-0.347370117902756
840,1, 0.653478145599365, 0.545851767063141
842,1, 0.429340034723282,-0.862122893333435
843,1, 0.339032232761383,-0.564052522182465
844,1, 0.543721616268158, 0.834992170333862
848,1,-0.815514266490936, 0.578737080097198
849,1,-0.826409637928009, 0.518961310386658
850,1, 0.636484265327454, 0.593218564987183
854,1,-0.670551538467407,-0.040809877216816
855,1,-0.690352857112885, 0.154763296246529
857,1, 0.576130270957947, 0.737260580062866
859,1,-0.687313437461853, 0.057860098779202
862,1,-0.304711371660233,-0.325536340475082
863,1, 0.288722038269043,-0.957413017749786
864,1, 0.708969235420227, 0.705239474773407
865,1, 0.653401732444763, 0.757011353969574
866,1,-0.731297254562378, 0.682058990001678
868,1, 0.208206474781036,-0.978084802627563
870,1,-0.679943740367889, 0.107843391597271
871,1, 0.752473533153534, 0.509054720401764
872,1,-0.201048016548157,-0.497424602508545
873,1,-0.780397474765778, 0.503731012344360
875,1, 0.525789558887482, 0.788016080856323
877,1,-0.651565313339233, 0.720406472682953
878,1,-0.480075687170029,-0.323041915893555
879,1,-0.473303079605103,-0.447238326072693
881,1, 0.108545444905758,-0.822566211223602
882,1,-0.730132818222046, 0.046301703900099
884,1, 0.580265104770660, 0.814427614212036
885,1,-0.641683876514435, 0.728901743888855
886,1,-0.819624066352844, 0.572901785373688
887,1, 0.707524180412292, 0.706689178943634
888,1,-0.767911195755005, 0.101232081651688
889,1, 0.497533321380615, 0.289679944515228
890,1,-0.884656667709351, 0.466243207454681
892,1,-0.861835539340973, 0.447324663400650
894,1,-0.430436939001083,-0.644654393196106
895,1, 0.663226544857025, 0.731381833553314
897,1,-0.390479296445847,-0.656890392303467
899,1,-0.692239701747894, 0.612608551979065
902,1,-0.611331820487976,-0.227081581950188
903,1,-0.783587276935577, 0.621281802654266
904,1,-0.674554169178009,-0.266515463590622
906,1, 0.633195579051971, 0.773991882801056
907,1, 0.681391775608063, 0.731918811798096
908,1, 0.633525311946869, 0.773721992969513
910,1,-0.800497233867645, 0.398298472166061
912,1, 0.567422032356262,-0.631255865097046
914,1,-0.324332416057587,-0.448245495557785
916,1,-0.681087374687195,-0.332578688859940
917,1, 0.676677823066711, 0.266084581613541
918,1,-0.360204994678497, 0.138949394226074
921,1, 0.084632724523544,-0.736170649528503
962,1, 0.498388469219208,-0.866953790187836
