iteration,log_likelihood,w2,beta,delta_log_likelihood
1,-111002.167259856666,0.506300000000,4.353900000000,0.000000000000
2,-99076.211327027690,0.506608412494,4.446994299296,11925.955932828976
3,-95551.260981832558,0.511084968686,5.090930232703,3524.950345195131
4,-93597.492895892748,0.517342908052,5.660940937906,1953.768085939810
