legislator_id,period,coord1D,coord2D,effective_model
132,1,0.44760643134637113,-0.72199985600698047,0
137,1,-0.73681317789293832,0.17346979656429037,0
140,1,-0.76854478281860550,0.63979599623809968,0
150,1,-0.77977809020455136,0.56268645874959311,0
151,1,0.00000000000000000,0.00000000000000000,0
155,1,0.53868005943302177,-0.84251041154945727,0
158,1,-0.90495414854550971,0.42550909394544295,0
159,1,0.50072618321279638,0.65998201241511045,0
161,1,0.17909173867982298,-0.90685388881311779,0
164,1,0.69219449268603284,-0.54979614017039469,0
165,1,0.63351354921552117,0.64669850456988143,0
166,1,0.49586391286211340,-0.86840024177856756,0
169,1,-0.88258564054959088,0.29344753199572998,0
170,1,0.00000000000000000,0.00000000000000000,0
172,1,0.62843683986637588,-0.68904204740597219,0
173,1,0.00000000000000000,0.00000000000000000,0
175,1,0.66868565779652667,0.54343559834801147,0
176,1,-0.64380638105947052,-0.34559805930580906,0
177,1,-0.75241516903269035,0.22850750643496756,0
178,1,-0.85275762437154590,0.52230683900959751,0
179,1,0.59128394488919434,0.36065251370817952,0
181,1,-0.56177647573861245,0.78376255518344051,0
185,1,-0.41795941350993415,-0.55456555407903263,0
187,1,0.51718404080468727,0.73990387567590010,0
190,1,-0.37972659114649032,0.41545196892048081,0
193,1,-0.82244847914963004,-0.07153116110030767,0
195,1,-0.93343648470012752,0.19946964123567731,0
202,1,0.00000000000000000,0.00000000000000000,0
205,1,-0.79797507825176539,0.33845611101352430,0
206,1,0.99613434705262904,-0.08784282908713856,0
208,1,0.53000225125295997,0.82121231374993831,0
209,1,0.65651260604154738,0.21319404885231716,0
211,1,0.00000000000000000,0.00000000000000000,0
213,1,-0.60188468539275952,-0.42093688656892403,0
220,1,-0.63969058004901747,0.57450486024800229,0
221,1,-0.65516792171699767,-0.14942757825121097,0
222,1,-0.50632960321571008,-0.50717586241651735,0
224,1,-0.45011770874155260,-0.44430695982938889,0
226,1,-0.39507393747342484,-0.48754907673362896,0
234,1,0.49289313531055035,0.74609432719509450,0
239,1,-0.61933029275314133,-0.06405442774023348,0
242,1,0.46528380215182236,-0.88516155782723871,0
800,1,-0.92137966865165544,0.22191055891441733,0
802,1,-0.86016483670383026,0.15369208650927355,0
804,1,-0.77492580090521723,0.57915243023606700,0
805,1,0.65097169442765346,0.28005488529716049,0
806,1,0.21555764161246757,-0.84374176272623580,0
807,1,0.73450737886148054,0.67860070026344466,0
808,1,-0.32074403219253111,-0.34341357203235834,0
810,1,-0.55311344946346930,-0.11015068023496088,0
